//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=1750      
StartTime=2022/09/06 09:23:52
EndTime=2022/09/06 09:26:46
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/06,09:26:26,3.6763,26.383,33.478,52.408,50861.318,1021.782,21.766,2.99,2.99,1.23,97.86,6.502,8.19,6.521,6.522,
2022/09/06,09:26:26,3.6548,26.397,33.479,52.424,50860.649,1021.778,21.762,2.79,2.79,1.22,97.98,6.510,8.19,6.529,6.530,
2022/09/06,09:26:26,3.6548,26.401,33.494,52.449,50880.543,1021.788,21.772,2.74,2.74,1.22,98.18,6.522,8.19,6.541,6.542,
2022/09/06,09:26:26,3.6118,26.406,33.506,52.471,50896.723,1021.796,21.780,2.97,2.97,1.35,98.18,6.521,8.19,6.539,6.540,
2022/09/06,09:26:26,3.5903,26.417,33.527,52.511,50923.702,1021.808,21.792,2.69,2.69,1.32,98.11,6.515,8.19,6.533,6.534,
2022/09/06,09:26:26,3.5688,26.426,33.535,52.533,50934.586,1021.812,21.796,2.66,2.66,1.32,98.25,6.524,8.19,6.542,6.543,
2022/09/06,09:26:26,3.5473,26.434,33.548,52.557,50950.480,1021.818,21.803,2.91,2.91,1.26,98.34,6.529,8.16,6.547,6.548,
2022/09/06,09:26:26,3.5258,26.441,33.544,52.559,50943.904,1021.813,21.797,2.79,2.79,1.23,98.48,6.539,8.20,6.558,6.559,
2022/09/06,09:26:26,3.4828,26.450,33.537,52.559,50934.269,1021.805,21.790,2.65,2.65,1.32,98.64,6.550,8.19,6.569,6.570,
2022/09/06,09:26:26,3.4828,26.462,33.535,52.569,50929.903,1021.799,21.784,2.59,2.59,1.20,98.70,6.554,8.19,6.573,6.574,
2022/09/06,09:26:27,3.4183,26.478,33.525,52.571,50915.454,1021.787,21.772,2.66,2.66,1.40,98.75,6.558,8.19,6.577,6.578,
2022/09/06,09:26:27,3.4183,26.490,33.519,52.575,50906.241,1021.779,21.764,2.60,2.60,1.32,98.83,6.564,8.20,6.582,6.583,
2022/09/06,09:26:27,3.3753,26.500,33.510,52.572,50892.653,1021.769,21.754,2.55,2.55,1.15,98.95,6.572,8.20,6.591,6.592,
2022/09/06,09:26:27,3.3538,26.502,33.506,52.568,50886.702,1021.765,21.750,2.73,2.73,1.23,99.14,6.585,8.16,6.603,6.604,
2022/09/06,09:26:27,3.3108,26.502,33.502,52.563,50881.489,1021.761,21.747,2.41,2.41,1.20,99.11,6.582,8.21,6.601,6.602,
2022/09/06,09:26:27,3.2678,26.506,33.495,52.557,50871.846,1021.755,21.741,2.41,2.41,1.10,99.08,6.580,8.19,6.599,6.600,
2022/09/06,09:26:27,3.2678,26.504,33.492,52.551,50867.910,1021.753,21.739,2.45,2.45,1.08,99.16,6.583,8.18,6.602,6.603,
2022/09/06,09:26:27,3.2248,26.502,33.492,52.549,50868.164,1021.754,21.740,2.67,2.67,1.09,99.30,6.590,8.19,6.609,6.610,
2022/09/06,09:26:27,3.2033,26.503,33.485,52.540,50858.065,1021.748,21.734,2.92,2.92,1.17,99.30,6.588,8.19,6.607,6.608,
2022/09/06,09:26:27,3.1603,26.510,33.478,52.537,50848.334,1021.740,21.727,2.71,2.71,1.31,99.33,6.587,8.16,6.606,6.607,
2022/09/06,09:26:28,3.1388,26.513,33.477,52.539,50846.413,1021.738,21.725,2.76,2.76,1.18,99.32,6.585,8.19,6.603,6.604,
2022/09/06,09:26:28,3.1173,26.520,33.471,52.538,50838.208,1021.732,21.719,2.45,2.45,1.18,99.42,6.590,8.19,6.608,6.609,
2022/09/06,09:26:28,3.0743,26.524,33.466,52.535,50830.671,1021.726,21.713,2.18,2.18,1.91,99.50,6.593,8.19,6.612,6.613,
2022/09/06,09:26:28,3.0528,26.526,33.469,52.540,50833.747,1021.728,21.715,3.48,3.48,1.67,99.62,6.600,8.20,6.618,6.619,
2022/09/06,09:26:28,3.0313,26.529,33.473,52.550,50839.650,1021.730,21.717,2.73,2.73,1.50,99.70,6.604,8.19,6.623,6.624,
2022/09/06,09:26:28,3.0098,26.545,33.468,52.558,50830.401,1021.721,21.708,2.41,2.41,1.24,99.92,6.618,8.19,6.637,6.638,
2022/09/06,09:26:28,2.9668,26.559,33.470,52.576,50832.546,1021.718,21.705,2.52,2.52,1.28,100.23,6.638,8.22,6.657,6.658,
2022/09/06,09:26:28,2.9453,26.570,33.469,52.585,50829.540,1021.714,21.701,2.18,2.18,1.17,100.44,6.652,8.19,6.671,6.672,
2022/09/06,09:26:28,2.9453,26.578,33.470,52.595,50830.239,1021.712,21.699,2.00,2.00,1.10,100.69,6.668,8.19,6.687,6.688,
2022/09/06,09:26:28,2.9023,26.587,33.468,52.602,50827.017,1021.708,21.695,1.98,1.98,1.11,100.94,6.685,8.22,6.704,6.705,
2022/09/06,09:26:29,2.8808,26.595,33.465,52.605,50822.110,1021.703,21.690,2.00,2.00,1.10,101.08,6.694,8.19,6.713,6.714,
2022/09/06,09:26:29,2.8808,26.610,33.458,52.611,50811.054,1021.693,21.680,1.92,1.92,1.10,101.23,6.705,8.19,6.724,6.725,
2022/09/06,09:26:29,2.8593,26.613,33.459,52.615,50811.299,1021.692,21.680,1.92,1.92,0.97,101.32,6.710,8.19,6.729,6.730,
2022/09/06,09:26:29,2.8163,26.617,33.458,52.617,50809.980,1021.690,21.678,2.04,2.04,1.02,101.51,6.723,8.19,6.742,6.743,
2022/09/06,09:26:29,2.7948,26.617,33.458,52.617,50810.111,1021.690,21.678,2.00,2.00,1.09,101.58,6.727,8.18,6.746,6.747,
2022/09/06,09:26:29,2.7948,26.619,33.456,52.617,50807.615,1021.688,21.676,1.86,1.86,1.06,101.80,6.742,8.19,6.761,6.762,
2022/09/06,09:26:29,2.7733,26.627,33.449,52.615,50796.452,1021.680,21.668,2.05,2.05,1.05,101.75,6.738,8.19,6.757,6.758,
2022/09/06,09:26:29,2.7518,26.641,33.438,52.614,50780.597,1021.667,21.655,2.11,2.11,1.01,101.91,6.749,8.21,6.768,6.770,
2022/09/06,09:26:29,2.7303,26.647,33.434,52.614,50774.393,1021.662,21.650,2.19,2.19,1.05,102.08,6.760,8.19,6.779,6.780,
2022/09/06,09:26:29,2.7088,26.649,33.434,52.617,50774.747,1021.662,21.650,2.31,2.31,1.14,102.04,6.757,8.20,6.776,6.777,
2022/09/06,09:26:30,2.6873,26.648,33.437,52.619,50777.877,1021.664,21.652,2.19,2.19,1.17,102.20,6.767,8.19,6.786,6.787,
2022/09/06,09:26:30,2.6873,26.644,33.438,52.618,50780.679,1021.666,21.654,2.02,2.02,1.15,102.26,6.769,8.21,6.789,6.790,
2022/09/06,09:26:30,2.6658,26.640,33.439,52.614,50781.890,1021.668,21.656,2.21,2.21,2.22,102.29,6.770,8.16,6.790,6.791,
2022/09/06,09:26:30,2.6443,26.641,33.436,52.611,50777.700,1021.665,21.654,4.28,4.28,2.04,102.41,6.778,8.20,6.798,6.799,
2022/09/06,09:26:30,2.6228,26.640,33.435,52.609,50776.571,1021.665,21.653,2.61,2.61,1.22,102.48,6.783,8.19,6.802,6.803,
2022/09/06,09:26:30,2.6013,26.640,33.434,52.607,50774.979,1021.664,21.652,2.08,2.08,1.01,102.54,6.786,8.19,6.806,6.807,
2022/09/06,09:26:30,2.5798,26.641,33.432,52.605,50772.123,1021.662,21.651,2.54,2.54,0.91,102.69,6.796,8.16,6.816,6.817,
2022/09/06,09:26:30,2.5583,26.641,33.431,52.604,50771.219,1021.661,21.650,2.71,2.71,1.02,102.79,6.803,8.20,6.822,6.824,
2022/09/06,09:26:30,2.5368,26.644,33.435,52.613,50776.397,1021.663,21.652,2.40,2.40,1.11,102.99,6.816,8.16,6.835,6.836,
2022/09/06,09:26:30,2.5153,26.647,33.434,52.613,50773.897,1021.661,21.650,2.41,2.41,1.02,103.04,6.818,8.18,6.837,6.839,
2022/09/06,09:26:31,2.4723,26.646,33.442,52.624,50785.224,1021.667,21.657,2.19,2.19,0.97,102.94,6.811,8.19,6.830,6.831,
2022/09/06,09:26:31,2.4508,26.644,33.445,52.626,50788.893,1021.670,21.659,2.05,2.05,0.99,103.00,6.815,8.21,6.834,6.835,
2022/09/06,09:26:31,2.4293,26.642,33.448,52.629,50793.724,1021.673,21.662,2.01,2.01,0.99,103.19,6.826,8.19,6.845,6.847,
2022/09/06,09:26:31,2.4078,26.644,33.449,52.632,50794.567,1021.673,21.662,1.95,1.95,0.99,103.19,6.826,8.19,6.845,6.846,
2022/09/06,09:26:31,2.3863,26.653,33.453,52.647,50799.096,1021.673,21.662,2.05,2.05,0.97,103.33,6.835,8.20,6.855,6.856,
2022/09/06,09:26:31,2.3434,26.661,33.447,52.647,50791.140,1021.666,21.656,2.08,2.08,1.09,103.36,6.837,8.20,6.857,6.858,
2022/09/06,09:26:31,2.3219,26.667,33.449,52.655,50792.434,1021.665,21.655,2.32,2.32,1.02,103.35,6.836,8.19,6.855,6.856,
2022/09/06,09:26:31,2.2789,26.671,33.446,52.655,50787.734,1021.661,21.651,2.04,2.04,1.02,103.48,6.845,8.19,6.864,6.865,
2022/09/06,09:26:31,2.2574,26.679,33.435,52.648,50772.697,1021.651,21.641,1.97,1.97,0.96,103.49,6.845,8.19,6.865,6.866,
2022/09/06,09:26:31,2.2359,26.681,33.442,52.660,50781.363,1021.655,21.645,1.59,1.59,0.91,103.60,6.852,8.18,6.872,6.873,
2022/09/06,09:26:32,2.2144,26.687,33.454,52.683,50797.065,1021.662,21.653,1.64,1.64,0.86,103.64,6.855,8.19,6.874,6.875,
2022/09/06,09:26:32,2.1714,26.715,33.438,52.688,50772.285,1021.641,21.632,1.54,1.54,0.87,103.69,6.857,8.16,6.877,6.878,
2022/09/06,09:26:32,2.1499,26.722,33.460,52.727,50801.749,1021.655,21.646,1.48,1.48,0.86,103.89,6.868,8.19,6.887,6.889,
2022/09/06,09:26:32,2.1284,26.723,33.466,52.735,50809.597,1021.660,21.650,1.48,1.48,0.85,104.14,6.883,8.18,6.903,6.904,
2022/09/06,09:26:32,2.1069,26.731,33.470,52.749,50813.989,1021.660,21.651,1.46,1.46,0.74,104.21,6.886,8.19,6.905,6.907,
2022/09/06,09:26:32,2.0854,26.753,33.459,52.756,50797.105,1021.645,21.636,1.58,1.58,0.78,104.41,6.897,8.19,6.917,6.918,
2022/09/06,09:26:32,2.0424,26.787,33.441,52.765,50769.421,1021.620,21.611,1.58,1.58,0.90,104.50,6.902,8.16,6.921,6.922,
2022/09/06,09:26:32,2.0209,26.835,33.414,52.776,50728.863,1021.585,21.576,1.79,1.79,0.82,104.75,6.917,8.20,6.937,6.938,
2022/09/06,09:26:32,1.9994,26.853,33.406,52.783,50715.589,1021.573,21.564,2.21,2.21,0.87,104.95,6.929,8.19,6.949,6.950,
2022/09/06,09:26:32,1.9779,26.857,33.413,52.796,50724.355,1021.577,21.568,1.88,1.88,0.88,105.11,6.937,8.18,6.957,6.958,
2022/09/06,09:26:33,1.9779,26.871,33.402,52.796,50708.768,1021.564,21.556,1.67,1.67,0.86,105.20,6.941,8.18,6.961,6.962,
2022/09/06,09:26:33,1.9564,26.875,33.402,52.800,50707.433,1021.562,21.554,1.62,1.62,0.85,105.31,6.947,8.20,6.966,6.968,
2022/09/06,09:26:33,1.9349,26.873,33.409,52.808,50718.363,1021.569,21.561,1.55,1.55,0.85,105.48,6.956,8.22,6.976,6.977,
2022/09/06,09:26:33,1.8919,26.874,33.413,52.814,50722.395,1021.571,21.562,1.59,1.59,0.86,105.47,6.955,8.20,6.975,6.976,
2022/09/06,09:26:33,1.8919,26.876,33.410,52.812,50718.360,1021.568,21.560,1.61,1.61,0.90,105.64,6.966,8.19,6.986,6.987,
2022/09/06,09:26:33,1.8704,26.882,33.413,52.822,50722.697,1021.569,21.561,1.55,1.55,0.92,105.79,6.975,8.19,6.995,6.996,
2022/09/06,09:26:33,1.8489,26.883,33.413,52.824,50722.352,1021.568,21.560,1.55,1.55,0.94,105.91,6.982,8.19,7.002,7.003,
2022/09/06,09:26:33,1.8274,26.883,33.416,52.827,50726.139,1021.570,21.562,1.45,1.45,0.83,105.99,6.986,8.18,7.006,7.007,
2022/09/06,09:26:33,1.8059,26.881,33.414,52.823,50723.846,1021.569,21.562,1.48,1.48,0.90,106.04,6.990,8.19,7.009,7.011,
2022/09/06,09:26:33,1.7844,26.880,33.417,52.825,50727.164,1021.571,21.564,1.42,1.42,0.82,106.23,7.002,8.19,7.022,7.023,
2022/09/06,09:26:34,1.7629,26.880,33.413,52.821,50722.414,1021.569,21.561,1.34,1.34,0.81,106.23,7.003,8.19,7.023,7.024,
2022/09/06,09:26:34,1.7199,26.885,33.406,52.814,50711.744,1021.561,21.554,1.37,1.37,0.85,106.35,7.012,8.19,7.032,7.033,
2022/09/06,09:26:34,1.7199,26.889,33.401,52.813,50705.148,1021.556,21.549,1.39,1.39,0.81,106.38,7.016,8.19,7.036,7.037,
2022/09/06,09:26:34,1.6769,26.896,33.391,52.805,50690.313,1021.546,21.539,1.42,1.42,0.81,106.37,7.017,8.19,7.037,7.038,
2022/09/06,09:26:34,1.6554,26.908,33.395,52.823,50694.999,1021.546,21.538,1.43,1.43,0.77,106.41,7.020,8.19,7.040,7.041,
2022/09/06,09:26:34,1.6339,26.915,33.416,52.861,50723.082,1021.559,21.552,1.30,1.30,0.77,106.58,7.031,8.18,7.051,7.052,
2022/09/06,09:26:34,1.6124,26.915,33.451,52.909,50770.725,1021.586,21.579,1.48,1.48,0.79,106.50,7.023,8.17,7.043,7.044,
2022/09/06,09:26:34,1.5694,26.911,33.481,52.947,50810.891,1021.609,21.602,1.53,1.53,0.82,106.60,7.028,8.19,7.048,7.049,
2022/09/06,09:26:34,1.5479,26.908,33.495,52.964,50830.577,1021.621,21.614,1.45,1.45,0.83,106.59,7.027,8.20,7.047,7.048,
2022/09/06,09:26:34,1.5264,26.919,33.498,52.979,50832.892,1021.619,21.613,1.39,1.39,0.83,106.73,7.035,8.19,7.055,7.056,
2022/09/06,09:26:35,1.4834,26.929,33.504,52.997,50839.587,1021.620,21.613,1.41,1.41,0.85,106.75,7.033,8.19,7.053,7.054,
2022/09/06,09:26:35,1.4834,26.957,33.482,52.995,50807.736,1021.595,21.588,1.36,1.36,0.81,106.83,7.038,8.19,7.058,7.059,
2022/09/06,09:26:35,1.4404,26.977,33.469,52.997,50787.951,1021.579,21.572,1.24,1.24,0.83,106.83,7.038,8.18,7.058,7.059,
2022/09/06,09:26:35,1.4189,27.000,33.463,53.012,50777.530,1021.567,21.560,1.21,1.21,0.83,106.93,7.040,8.19,7.060,7.062,
2022/09/06,09:26:35,1.3974,27.033,33.439,53.011,50742.080,1021.538,21.532,1.24,1.24,0.87,106.88,7.035,8.19,7.055,7.056,
2022/09/06,09:26:35,1.3759,27.075,33.404,53.005,50691.452,1021.499,21.493,1.34,1.34,0.83,107.17,7.053,8.19,7.073,7.075,
2022/09/06,09:26:35,1.3544,27.104,33.379,52.998,50654.141,1021.470,21.464,1.23,1.23,0.78,107.13,7.050,8.19,7.070,7.071,
2022/09/06,09:26:35,1.3329,27.125,33.353,52.984,50617.471,1021.444,21.438,1.23,1.23,0.79,107.04,7.044,8.18,7.064,7.065,
2022/09/06,09:26:35,1.3114,27.147,33.346,52.997,50605.936,1021.432,21.426,1.25,1.25,0.83,107.14,7.050,8.18,7.070,7.071,
2022/09/06,09:26:35,1.2899,27.165,33.335,52.998,50588.662,1021.417,21.412,1.30,1.30,0.81,107.20,7.051,8.18,7.071,7.072,
2022/09/06,09:26:36,1.2899,27.179,33.323,52.996,50571.963,1021.404,21.399,1.43,1.43,0.82,107.21,7.048,8.19,7.068,7.069,
2022/09/06,09:26:36,1.2684,27.192,33.315,52.997,50558.855,1021.393,21.388,1.47,1.47,0.88,107.17,7.043,8.19,7.063,7.064,
2022/09/06,09:26:36,1.2469,27.199,33.309,52.996,50549.881,1021.386,21.381,1.45,1.45,0.88,107.21,7.043,8.20,7.063,7.064,
2022/09/06,09:26:36,1.2254,27.206,33.303,52.995,50541.789,1021.380,21.375,1.42,1.42,0.88,107.13,7.036,8.19,7.056,7.057,
2022/09/06,09:26:36,1.2039,27.208,33.299,52.992,50536.321,1021.376,21.371,1.43,1.43,0.95,107.24,7.043,8.19,7.064,7.065,
2022/09/06,09:26:36,1.1824,27.210,33.292,52.983,50527.097,1021.371,21.366,1.39,1.39,0.83,107.43,7.057,8.19,7.077,7.078,
2022/09/06,09:26:36,1.1609,27.212,33.286,52.977,50518.761,1021.365,21.360,1.33,1.33,0.82,107.60,7.067,8.19,7.088,7.089,
2022/09/06,09:26:36,1.1394,27.219,33.269,52.960,50494.706,1021.350,21.345,1.49,1.49,0.85,107.69,7.074,8.19,7.094,7.095,
2022/09/06,09:26:36,1.1179,27.222,33.266,52.958,50489.832,1021.346,21.342,1.33,1.33,0.81,107.77,7.079,8.19,7.099,7.100,
2022/09/06,09:26:36,1.0964,27.223,33.266,52.958,50489.438,1021.346,21.341,1.27,1.27,0.81,107.72,7.076,8.18,7.096,7.097,
2022/09/06,09:26:37,1.0749,27.226,33.264,52.959,50486.516,1021.343,21.339,1.23,1.23,0.78,107.81,7.081,8.19,7.101,7.102,
2022/09/06,09:26:37,1.0534,27.230,33.261,52.959,50482.380,1021.340,21.335,1.31,1.31,0.77,107.93,7.089,8.19,7.109,7.110,
2022/09/06,09:26:37,1.0319,27.233,33.258,52.957,50477.776,1021.336,21.332,1.18,1.18,0.78,107.89,7.086,8.18,7.106,7.107,
2022/09/06,09:26:37,1.0104,27.231,33.261,52.960,50482.760,1021.340,21.335,1.12,1.12,0.76,107.99,7.092,8.19,7.112,7.113,
2022/09/06,09:26:37,0.9889,27.225,33.269,52.966,50494.286,1021.347,21.343,1.23,1.23,0.79,107.99,7.091,8.19,7.111,7.112,
2022/09/06,09:26:37,0.9459,27.218,33.272,52.963,50498.316,1021.351,21.347,1.27,1.27,0.83,107.97,7.090,8.20,7.110,7.111,
2022/09/06,09:26:37,0.9459,27.216,33.270,52.957,50495.827,1021.351,21.347,1.33,1.33,0.81,107.96,7.089,8.20,7.109,7.110,
2022/09/06,09:26:37,0.9029,27.220,33.280,52.976,50509.262,1021.357,21.353,1.32,1.32,0.77,108.06,7.096,8.18,7.117,7.118,
2022/09/06,09:26:37,0.8814,27.251,33.264,52.984,50483.955,1021.334,21.331,1.24,1.24,0.73,108.09,7.097,8.19,7.117,7.118,
2022/09/06,09:26:37,0.8384,27.289,33.243,52.994,50453.098,1021.307,21.303,1.21,1.21,0.76,108.41,7.117,8.19,7.137,7.138,
2022/09/06,09:26:38,0.8384,27.314,33.218,52.983,50415.764,1021.279,21.276,1.31,1.31,0.74,108.51,7.123,8.19,7.143,7.144,
2022/09/06,09:26:38,0.8169,27.317,33.199,52.958,50390.078,1021.264,21.261,1.32,1.32,0.77,108.73,7.137,8.19,7.157,7.158,
2022/09/06,09:26:38,0.7739,27.329,33.173,52.934,50353.789,1021.241,21.237,1.39,1.39,0.72,108.88,7.145,8.18,7.165,7.166,
2022/09/06,09:26:38,0.7525,27.340,33.142,52.901,50310.845,1021.214,21.211,1.52,1.52,0.74,109.14,7.162,8.19,7.182,7.183,
2022/09/06,09:26:38,0.7525,27.346,33.116,52.871,50276.098,1021.193,21.190,1.51,1.51,0.76,109.35,7.176,8.19,7.196,7.197,
2022/09/06,09:26:38,0.7095,27.346,33.111,52.863,50269.029,1021.189,21.186,1.39,1.39,0.76,109.57,7.190,8.21,7.210,7.211,
2022/09/06,09:26:38,0.7095,27.344,33.101,52.847,50255.666,1021.182,21.179,1.39,1.39,0.77,109.65,7.195,8.19,7.215,7.216,
2022/09/06,09:26:38,0.6880,27.341,33.099,52.842,50253.565,1021.181,21.178,1.36,1.36,0.74,109.84,7.208,8.19,7.228,7.229,
2022/09/06,09:26:38,0.6450,27.339,33.101,52.843,50256.208,1021.183,21.180,1.45,1.45,0.70,110.02,7.219,8.19,7.240,7.241,
2022/09/06,09:26:38,0.6235,27.339,33.107,52.850,50263.530,1021.187,21.185,1.36,1.36,0.70,110.13,7.226,8.20,7.247,7.248,
2022/09/06,09:26:39,0.6020,27.335,33.122,52.868,50284.422,1021.200,21.197,1.29,1.29,0.76,110.21,7.230,8.18,7.251,7.252,
2022/09/06,09:26:39,0.5805,27.333,33.135,52.884,50302.134,1021.210,21.208,1.28,1.28,0.78,110.26,7.233,8.19,7.254,7.255,
2022/09/06,09:26:39,0.5590,27.331,33.139,52.888,50308.178,1021.214,21.212,1.38,1.38,0.81,110.29,7.235,8.19,7.255,7.257,
2022/09/06,09:26:39,0.5375,27.328,33.141,52.888,50311.324,1021.216,21.214,1.46,1.46,0.81,110.59,7.254,8.19,7.275,7.276,
2022/09/06,09:26:39,0.5160,27.326,33.140,52.884,50309.799,1021.216,21.214,1.32,1.32,0.76,110.75,7.266,8.17,7.286,7.287,
2022/09/06,09:26:39,0.4730,27.326,33.097,52.822,50251.225,1021.183,21.181,1.37,1.37,0.73,110.76,7.268,8.19,7.289,7.290,
2022/09/06,09:26:39,0.4515,27.322,33.046,52.747,50183.278,1021.146,21.144,1.30,1.30,0.72,110.81,7.273,8.19,7.294,7.295,
2022/09/06,09:26:39,0.4300,27.320,33.023,52.711,50151.519,1021.129,21.127,1.25,1.25,0.70,110.74,7.271,8.19,7.291,7.292,
2022/09/06,09:26:39,0.4085,27.319,32.992,52.667,50110.954,1021.107,21.105,1.32,1.32,0.70,110.79,7.275,8.20,7.296,7.297,
2022/09/06,09:26:39,0.3870,27.311,32.908,52.540,49998.006,1021.046,21.044,1.34,1.34,0.77,110.76,7.278,8.19,7.299,7.300,
2022/09/06,09:26:40,0.3655,27.303,32.846,52.443,49914.270,1021.002,21.000,1.24,1.24,0.77,110.80,7.283,8.21,7.304,7.305,
2022/09/06,09:26:40,0.3440,27.291,32.520,51.967,49473.457,1020.760,20.758,1.30,1.30,0.78,110.96,7.307,8.18,7.328,7.329,
2022/09/06,09:26:40,0.3225,27.276,32.192,51.485,49029.763,1020.518,20.517,1.42,1.42,0.81,110.99,7.323,8.21,7.344,7.345,
2022/09/06,09:26:40,0.3010,27.263,31.737,50.823,48412.670,1020.180,20.179,1.36,1.36,0.86,111.13,7.351,8.19,7.372,7.373,
2022/09/06,09:26:40,0.2580,27.256,31.620,50.649,48254.403,1020.094,20.093,1.33,1.33,0.85,111.19,7.359,8.19,7.380,7.381,
2022/09/06,09:26:40,0.2365,27.253,31.527,50.514,48128.216,1020.026,20.025,1.38,1.38,0.77,111.06,7.355,8.19,7.376,7.377,
2022/09/06,09:26:40,0.2365,27.250,31.260,50.129,47764.719,1019.826,19.825,1.21,1.21,0.83,111.13,7.370,8.21,7.391,7.392,
2022/09/06,09:26:40,0.2150,27.248,31.081,49.871,47520.145,1019.692,19.691,1.29,1.29,0.90,111.14,7.379,8.18,7.400,7.401,
2022/09/06,09:26:40,0.1935,27.247,30.906,49.619,47281.836,1019.561,19.560,1.38,1.38,0.86,111.01,7.377,8.19,7.398,7.399,
2022/09/06,09:26:40,0.1505,27.245,30.693,49.312,46991.160,1019.401,19.401,1.40,1.40,0.83,110.98,7.385,8.19,7.406,7.407,
2022/09/06,09:26:41,0.1505,27.242,30.652,49.250,46935.125,1019.371,19.371,1.58,1.58,0.82,110.83,7.377,8.19,7.398,7.399,
2022/09/06,09:26:41,0.1290,27.242,30.558,49.115,46806.632,1019.301,19.300,1.45,1.45,0.85,110.42,7.354,8.19,7.375,7.376,
2022/09/06,09:26:41,0.1075,27.239,30.582,49.147,46839.059,1019.319,19.319,1.39,1.39,0.85,110.06,7.331,8.19,7.352,7.352,
2022/09/06,09:26:41,0.1075,27.239,30.632,49.218,46907.603,1019.357,19.356,1.38,1.38,0.82,109.62,7.300,8.21,7.321,7.322,
2022/09/06,09:26:41,0.1075,27.237,30.877,49.567,47242.668,1019.542,19.541,1.28,1.28,0.81,109.18,7.262,8.19,7.283,7.284,
2022/09/06,09:26:41,0.1075,27.238,26.646,43.439,41400.573,1016.367,16.366,1.34,1.34,0.86,108.96,7.422,8.19,7.444,7.444,
2022/09/06,09:26:41,0.0000,27.240,1.616,3.247,3094.274,997.663,-2.337,1.35,1.35,0.91,108.66,8.516,8.19,8.540,8.540,
2022/09/06,09:26:41,0.0000,27.239,1.838,3.667,3495.168,997.830,-2.170,1.80,1.80,1.83,108.47,8.491,8.18,8.515,8.515,
2022/09/06,09:26:41,0.0000,27.234,0.972,2.004,1910.401,997.182,-2.818,147.76,147.76,174.67,108.20,8.511,8.19,8.535,8.535,
2022/09/06,09:26:41,0.0000,27.226,0.815,1.694,1614.888,997.066,-2.934,120.82,120.82,712.75,108.07,8.510,8.19,8.534,8.534,
2022/09/06,09:26:42,0.0000,27.219,0.709,1.482,1412.585,996.988,-3.012,73.01,73.01,209.64,107.88,8.503,8.18,8.527,8.527,
2022/09/06,09:26:42,-0.0215,27.206,0.636,1.335,1273.263,996.937,-3.063,261.91,261.91,60.07,107.65,8.493,8.20,8.516,8.517,
2022/09/06,09:26:42,0.0000,27.187,0.589,1.240,1182.809,996.907,-3.093,87.94,87.94,69.13,107.12,8.455,8.20,8.479,8.479,
2022/09/06,09:26:42,0.0215,27.168,1.294,2.627,2507.829,997.442,-2.558,36.27,36.27,135.60,106.69,8.392,8.16,8.415,8.415,
2022/09/06,09:26:42,0.0000,27.148,1.014,2.082,1987.601,997.237,-2.763,45.25,45.25,1055.21,106.08,8.359,8.20,8.382,8.383,
